1.41988394982465,0.013436724775311,1.88445586625236,1.40921693236499,3.27910102239652,4.00751596956581,1.41988421910609
1.20512358398929,0.0259077373178445,1.02446998332207,1.04773545304467,2.66632248754853,3.29452436068819,1.20512356687608
1.52981863594743,0.0286673407074685,1.60221460799805,1.72141207314386,3.24374675614988,4.008,1.46611854279054
1.64386621814066,0.0284386115258669,1.21925723686538,2.06188526175392,3.24374675621122,4.008,1.46611854299411
1.04882198334721,0.026240794822495,1.03259179228044,1.49805096250454,2.32099423948811,2.86771657394638,1.0488220851182
1.59466655733997,0.0139359056076605,1.79609121233328,1.25318586065644,3.24374675619814,4.008,1.46611854295081
1.17441351850841,0.0222768355856839,1.9410564487829,1.79387793578197,2.59865356867855,3.21082437135836,1.17441392022983
1.21489837516543,0.0282717960087101,1.38019675000825,1.04197874192908,2.77911385538489,3.40431442547067,1.21489843862956
1.22734509897315,0.0281377307607014,1.86898806650827,1.6989624026446,2.71567792933256,3.35544838539849,1.22734545069385
1.56078627034985,0.0100217726280231,1.12686211326483,1.25756916087526,3.2437467561812,4.008,1.46611854289469
1.82681963053073,0.0177522856380445,1.31807546909412,1.31413424237833,3.24374675622853,4.008,1.46611854305139
1.29652398289258,0.0185635608641181,1.19240631632009,1.68097400818377,2.86904764865345,3.54489563605531,1.29652418106498
1.65766571570201,0.0237115888034765,1.35374039113385,2.1481486315474,3.24374675621367,4.008,1.46611854300226
1.24373857725657,0.0249654342589511,1.39022753217,2.01370795870649,2.75191129089331,3.40024319804207,1.24373890075231
1.37198398019563,0.0241521197297639,1.34565529433959,2.05258948805106,3.03624051046057,3.75142588853672,1.37198430424836
1.75052791690412,0.0186885066801603,1.40066069796017,1.44752541917677,3.24374675622402,4.008,1.46611854303647
1.44325029536065,0.0176061480709374,1.0727124423861,1.5283369258506,3.19448288218034,3.9468149917821,1.443250426171
1.60652677266861,0.0160956832328489,1.40664375566073,1.12121416718984,3.24374675620213,4.008,1.46611854296403
1.47688014164149,0.0158482068367842,1.01628255362238,2.06129885680111,3.24374675562944,4.008,1.46611854104063
1.21031064674289,0.023672885963578,1.15439030221787,2.16917904708774,2.67785966832952,3.30876731673709,1.21031095607408
1.50266235032049,0.0278281638728569,1.72649108314172,1.59661557493547,3.2437467560778,4.008,1.46611854254931
1.60721424565367,0.0169857762401592,1.52621456085275,1.95629822114862,3.24374675620234,4.008,1.46611854296473
1.27367592823047,0.01585367193876,1.34815188552312,2.05116744223329,2.81887174379876,3.48281954299275,1.27367626387379
1.09331915014211,0.0141336081382403,1.30275909672028,1.42182687357144,2.41958088945703,2.989488103475,1.0933193132534
1.72674750155559,0.0277265054605948,1.05192619040071,1.09427101761829,3.24374675622208,4.008,1.46611854303003
1.0144860561675,0.0138668025606303,1.02628927972728,1.56251902062509,2.24636456039571,2.7752072513075,1.01448619015487
1.24338261867792,0.0283983373190607,1.71583363857042,1.58637488133166,2.75119356031471,3.39932372404932,1.24338290403955
1.07807425752481,0.020601322192064,1.66605036871307,1.72925514069521,2.38575956870906,2.94771507684725,1.07807457888424
1.41955148309854,0.0122159529256518,1.81661444078305,1.29916549548033,3.27942763169579,4.00759323960023,1.41955170331063
1.50917839903936,0.026082653443788,1.50983003067198,1.36324000401602,3.2437467561036,4.008,1.46611854263612
1.86192662143879,0.0111478863622317,1.73075682826557,2.08105563236556,3.24374675623003,4.008,1.46611854305632
1.46404336894889,0.0193872794012217,1.15381413063776,2.15415390364578,3.24119779553262,4.00439135709424,1.46404367514153
1.87625467628426,0.0197725855499942,1.40707653314399,1.15189157648462,3.24374675623056,4.008,1.46611854305809
1.92542528098652,0.0101116224453968,1.18638840623016,1.38887323734094,3.24374675623214,4.008,1.46611854306332
1.0501866065857,0.0128907371460377,1.72936943548595,1.57873552493827,2.39980900234285,2.9404853917254,1.05018691448033
1.33806474864271,0.0147353409275054,1.45086320670408,1.22254118755023,3.13752167544094,3.82087391767776,1.33806489471088
1.32425481121206,0.0152794296524038,1.83007717370486,1.83563205598053,2.93071129880714,3.62097752729696,1.32425520681406
1.33353739394921,0.0216046498360938,1.28783820376974,1.31676479301211,2.95102277468766,3.64613979875076,1.33353751587567
1.25990126548777,0.023541600711497,1.51982654921685,1.0921044815035,2.99475035822063,3.63588414567201,1.25990138260444
1.05584525503454,0.0151745663888646,1.43992741882811,1.34114693968013,2.33837119646082,2.88857255071444,1.05584542853543
1.67876784992556,0.0289915909534475,1.77395508931481,1.76336681037495,3.24374675621682,4.008,1.46611854301266
1.75358147019756,0.0249363320876091,1.58603115365863,1.92766760284923,3.24374675622425,4.008,1.46611854303722
1.39248825827026,0.0221058023814594,1.24743287380759,1.34824263589669,3.08162017668241,3.80746725506251,1.39248837801251
1.01933259672319,0.0169461934114004,1.14179575174066,1.49384165040671,2.25620085704646,2.7875503682163,1.01933273624788
1.15306835031853,0.0265801782702583,1.73919952847846,1.11864436754303,2.79967354076646,3.38371383685362,1.15306852376635
