55.002,96.745,113.73,206.09,0.84612,93.447
58.463,122.13,118.67,215.6,0.2958,127.63
65.399,119.89,115.47,200.67,0.52291,113.85
57.461,116.37,119.05,234.32,0.68304,113.58
67.743,127.45,125.52,235.44,0.54647,129.41
53.76,114.81,112.61,212.68,0.064938,113.86
57.641,106.73,110.08,229,0.78682,108.57
55.533,89.675,117.79,218.98,0.93064,88.66
54.678,99.437,110.39,204.53,0.7977,99.423
57.05,76.682,111.34,231.9,0.99977,75.106
55.631,112.28,115.02,207.8,0.21017,110.33
61.553,97.515,114.86,218.77,0.91317,97.725
62.015,129.15,116.01,214.38,0.048324,133.01
61.206,108.51,131.87,206.95,0.80247,112.55
62.108,129.6,125.44,230.77,0.17043,127.96
62.709,119.93,120.81,234.61,0.56809,122.08
60.505,125.49,132.27,210.52,0.5752,127.1
60.888,118.35,122.51,231.02,0.67404,120.22
55.172,126.92,129.61,235.2,0.33988,124.89
62.204,127.91,120.88,219.55,0.32596,126.36
56.335,123.57,116.17,235.13,0.076222,119.94
54.336,116.46,111.83,202,0.24029,119.39
61.373,121.6,108.3,209.69,0.31973,122.98
55.378,84.038,126.05,201.37,0.94271,85.375
58.992,128.75,121.38,231.13,0.33128,121.63
55.631,106.2,122.97,231.65,0.829,105.12
58.207,119.94,125.5,229.98,0.67323,122.81
59.01,117.48,131.5,203.65,0.083766,116.89
57.648,128.34,117.57,231.55,0.30028,125.98
62.274,99.393,116.75,208.92,0.91375,95.112
54.855,119.97,119.08,210.92,0.44945,120.23
64.105,119.32,122.81,231.51,0.76514,116.49
62.287,123.78,109.82,222.39,0.48069,120.28
62.481,134.09,110.36,239.74,0.57429,130.92
61.93,127.74,110.62,235.11,0.41935,125.72
58.068,109.61,128.16,223.5,0.72633,108.79
60.092,122.02,116.95,211.5,0.48668,116.88
58.289,122.64,123.45,212.16,0.45784,123.38
62.215,110.84,130.04,201.64,0.77119,104.69
58.615,116.16,129.37,200.81,0.042782,117.65
55.446,113.71,128.21,198.36,0.14364,111.63
60.54,108.9,110.93,202,0.10283,110.64
59.287,119.44,118.92,202.62,0.11467,121
61.776,118.47,121.16,218.59,0.5536,121.1
58.229,123.19,111.83,223.92,0.17602,122.4
54.304,122.24,112.4,217.33,0.14233,122.4
63.364,102.7,107.94,202.54,0.76712,103.7
54.512,133.53,108.69,235.49,0.027267,137.35
65.083,84.779,128.41,216.81,0.98459,81.573
57.178,91.746,127.85,196.87,0.93367,89.587
60.837,123.28,115.63,211.6,0.15972,124.26
59.292,103.55,132.06,239.33,0.89814,104.79
64.414,129.08,123.87,225.16,0.19275,129.93
62.808,124.65,131.61,227.87,0.44923,123.33
62.786,100.82,125.09,235.61,0.90396,103.68
61.688,110.89,127.09,231.03,0.77288,110.11
59.764,122.13,115.43,213.15,0.37399,118.73
60.526,128.52,131.01,222.5,0.3426,134
60.26,117.32,121.15,205.88,0.61079,118.7
55.8,122.13,111.67,239.49,0.54095,125.69
55.536,94.948,111.17,239.1,0.9076,94.239
58.383,120.54,118.44,203.8,0.30934,121.01
60.364,102.08,130.41,232.18,0.87821,101.1
61.499,117.61,117.06,206.58,0.39075,117
65.656,125.53,112.43,217.43,0.12808,127.03
61.855,110.46,122.26,204.68,0.012249,115.48
60.508,93.293,123.69,207.44,0.90865,88.974
58.999,103.66,134.86,228.58,0.83592,108.31
56.637,126.83,136.22,239.26,0.58164,127.81
56.317,122.97,116.2,223.04,0.13578,119.33
59.899,117.04,129.3,205.14,0.075792,119.74
56.595,110.55,119.83,210.91,0.68893,113.56
58.895,111,114.77,222.53,0.69993,111.87
57.322,120.85,107.55,202.07,0.11165,121.71
63.167,123.28,119.14,226.73,0.077881,128.25
62.201,102.6,117.46,202.31,0.76651,104.64
61.484,102.64,110.25,215.9,0.84414,99.138
62.572,124.3,116.05,233.48,0.029009,127.57
61.402,126.16,125.34,238.94,0.67308,125.98
54.442,67.222,109.37,206.73,0.9947,68.049
52.891,76.793,113.78,204.93,0.9676,81.542
55.946,119.55,114.55,234.78,0.093715,121.77
54.337,97.678,126.55,236.01,0.89719,95.94
53.277,111.26,132.84,201.73,0.65526,113.37
57.406,114.16,118.53,206.65,0.52816,116.69
57.51,127.17,130.4,234.54,0.054521,125.98
55.741,118.07,124.26,207.51,0.4896,117.97
62.387,128.14,126.45,222.8,0.29821,131.39
67.408,126.43,129.73,224.05,0.43717,125.48
57.606,132.95,125.1,229.91,0.49166,133.43
61.29,102.82,114.11,219.36,0.85233,101.29
61.901,119.61,118.43,234.57,0.55455,119.23
60.528,80.787,127.78,229.03,0.9907,83.436
56.109,127.78,119.42,214.35,0.20767,129.59
66.016,126.85,114.97,214.11,0.41765,124.96
66.59,99.94,110.99,209.5,0.86745,101.16
61.911,124.29,119.72,226.47,0.32451,124.03
56.042,122.48,125.71,219.54,0.0098175,118.35
57.207,118.38,110.11,211.68,0.053715,118.13
63.486,125.17,110.05,212.8,0.088462,126.02
61.904,128.13,129.4,214.12,0.48777,128.98
50.326,80.649,114.82,224.88,0.94934,83.141
56.187,119.81,127.34,213.35,0.66227,119.47
53.171,112.44,107.33,233.77,0.78679,110.95
51.559,99.931,108.26,228.46,0.8585,99.197
59.972,127.94,116.55,220.81,0.076254,125.37
53.963,118.84,125.68,229.89,0.49047,125.19
60.086,116.29,113.76,205.09,0.29144,116.27
63.905,111.49,122.74,217.9,0.77342,109.11
52.401,113.07,129.03,218.38,0.66953,113.15
59.423,92.934,131.73,223.52,0.9381,90.974
53.681,126.67,132.27,240.81,0.49103,126.17
60.128,100.39,117.3,229.31,0.87962,99.793
66.427,134.53,125.65,225.4,0.3725,130.87
61.594,112.44,130.04,218.95,0.81441,115.08
63.617,130.81,120.38,226.78,0.1429,127.9
62.504,128.47,116.35,218.7,0.14473,127.11
55.073,114.56,122.53,241.31,0.76735,113.3
61.421,127.95,116.72,234.9,0.60956,130.4
57.749,122.37,111.33,230.63,0.39667,122.61
59.633,118,120.16,239.88,0.73644,118.39
63.979,103.34,112.8,213.18,0.82745,101.58
54.582,104.69,107.45,204.14,0.67528,103.47
60.656,124.79,118.56,208.82,0.20544,124.96
60.223,128.67,111.45,218.94,0.49889,127.2
67.049,128.88,126.34,218.27,0.13464,125.98
