55.002,117.09,203.01,70.81,151.45,0.24882
58.463,117.41,215.24,80.723,111.87,0.23729
65.399,122.77,200.93,74.603,118.8,0.25049
57.461,120.35,233.11,70.503,138.17,0.23798
67.743,127.55,229.63,82.772,137.49,0.23185
53.76,113.04,208.93,98.625,93.7,0.2468
57.641,106.73,230.55,73.656,155.99,0.20731
55.533,120.64,217.81,66.96,188.9,0.22638
54.678,108.69,201.32,71.575,142.85,0.25772
57.05,112.91,231.42,69.619,228.59,0.20245
55.631,108.57,210.42,80.293,96.084,0.22517
61.553,116.16,221.48,69.718,175.6,0.23642
62.015,118.59,216.28,101.82,110.85,0.21412
61.206,129.93,210.4,78.891,146.27,0.27551
62.108,125,232.17,92.781,107.22,0.23279
62.709,117.91,234,77.789,138.81,0.21287
60.505,132.82,214.2,79.116,134.51,0.2807
60.888,119.88,231.28,78.789,138.48,0.21555
55.172,132.9,234.8,79.4,113.17,0.26997
62.204,121.33,219.2,85.735,123.31,0.2584
56.335,119.24,235.34,94.151,109.23,0.23394
54.336,111.99,199.79,82.793,97.225,0.26282
61.373,109.98,209.4,75.87,113.47,0.19839
55.378,124.49,204.19,69.108,174.55,0.28395
58.992,121.36,237.51,79.352,115.17,0.22075
55.631,123.23,230.41,71.995,163.08,0.23915
58.207,125.81,234.46,70.249,140.51,0.23758
59.01,126.26,210.01,102.92,96.956,0.26147
57.648,118.07,229.2,83.349,119.33,0.22574
62.274,122.17,206.58,75.675,172.55,0.23154
54.855,118.85,212.91,72.403,118.99,0.23182
64.105,122.9,239.58,74.378,160.99,0.20893
62.287,109.76,223.04,76.42,123.41,0.21051
62.481,114.47,241.12,73.953,141.32,0.18179
61.93,110.62,239.2,75.155,124.34,0.19905
58.068,121.71,228.89,68.022,141,0.23045
60.092,115.49,214.37,78.536,122.78,0.21241
58.289,126.46,210.57,79.596,117.09,0.23894
62.215,132.36,202.85,77.251,139.34,0.25678
58.615,123.91,204.33,112.15,96.166,0.25963
55.446,128.05,200.59,92.488,96.256,0.26451
60.54,110.38,199.73,91.925,96.726,0.24373
59.287,117.14,204.34,94.679,100.1,0.24429
61.776,120.65,216.69,75.544,129.14,0.2341
58.229,113.57,222.51,86.573,100.45,0.22854
54.304,112.9,215.74,90.713,102.58,0.22895
63.364,112.44,193.9,77.192,132.58,0.23938
54.512,109.88,236.52,95.504,97.565,0.18935
65.083,128.32,214.93,78.441,204.58,0.259
57.178,129.28,200.75,63.978,171.76,0.26858
60.837,118.02,213.27,89.603,103.83,0.2372
59.292,129.86,240.51,75.94,189.58,0.23969
64.414,123.88,227.26,90.429,107.53,0.23966
62.808,129.58,229.05,84.257,123.61,0.26918
62.786,125.6,229.31,79.57,188.23,0.23752
61.688,125.6,230.03,77.14,149.1,0.24206
59.764,119.72,211.59,80.386,117.58,0.23349
60.526,130.37,221.3,87.493,112.57,0.23099
60.26,121.28,208.91,74.227,119,0.24811
55.8,108.07,242.57,72.088,126.88,0.20039
55.536,108.41,243.8,67.967,193.88,0.20741
58.383,119.16,202.69,80.523,101.11,0.26087
60.364,130.91,230.71,74.689,171.38,0.24347
61.499,122.13,203.23,83.068,110.89,0.27123
65.656,111.36,220.24,89.053,102.81,0.20492
61.855,118.67,203.69,113.46,94.906,0.23907
60.508,122.22,208.98,71.229,168.31,0.24626
58.999,126.72,235.02,76.526,160.43,0.24644
56.637,130.27,243.9,77.662,126.08,0.25043
56.317,116.68,221.55,89.595,105.67,0.21908
59.899,132.44,202.84,109.85,94.313,0.27104
56.595,118.18,211.62,70.274,138.26,0.26055
58.895,114.08,223.47,74.048,131.31,0.2392
57.322,109.78,197.79,90.803,105.08,0.20577
63.167,115.71,232.6,93.619,115.3,0.23276
62.201,114.17,202.3,73.215,136.54,0.24371
61.484,111.81,218.94,71.175,160.76,0.20783
62.572,113.1,232.58,109.27,110.45,0.20821
61.402,122.91,240.17,79.343,144.6,0.21296
54.442,109.58,205.1,65.945,204.55,0.21212
52.891,112.48,207.47,63.798,189.1,0.22386
55.946,110.14,237.5,92.991,96.596,0.21509
54.337,126.59,235.74,74.214,187.65,0.23946
53.277,125.66,208.13,70.738,132.78,0.26365
57.406,116.97,205.13,78.874,115.78,0.24901
57.51,131.71,237.02,109.88,111.46,0.24738
55.741,121.48,206.65,81.098,120.58,0.26203
62.387,123.31,221.25,86.69,113.11,0.23038
67.408,127.44,228.15,81.148,116.61,0.24236
57.606,125.5,236.52,69.123,125.06,0.23456
61.29,119.25,218.66,71.876,159.45,0.21945
61.901,111.65,233.67,79.45,139.14,0.22459
60.528,129.02,227.58,71.39,224.81,0.23785
56.109,116.93,215.61,85.343,107.07,0.21594
66.016,119.79,211.82,81.528,120.12,0.23721
66.59,112.97,209.12,72.436,163.68,0.21773
61.911,118.75,228.78,78.551,124.6,0.22023
56.042,130.07,217.43,119.66,101.81,0.23402
57.207,110.6,208.21,102.31,96.31,0.22971
63.486,111.44,209.81,96.004,101,0.20419
61.904,128.68,217.73,81.504,123.32,0.245
50.326,114.71,228.84,60.272,198.61,0.22237
56.187,122.62,218.83,75.908,133.99,0.23918
53.171,111.18,234.05,67.125,159.01,0.19418
51.559,109.62,229.89,63.925,170.33,0.22507
59.972,116.96,218.56,102.56,107.01,0.21796
53.963,124.53,230.41,72.026,122.34,0.24436
60.086,112.97,204.07,80.19,115.18,0.22847
63.905,121.57,221.28,79.221,149.91,0.24218
52.401,128.15,218.7,77.469,130.46,0.26598
59.423,132,226.98,74.825,196.8,0.23807
53.681,126.66,244.27,78.639,129.82,0.25616
60.128,118.27,226.44,76.308,182.52,0.22092
66.427,124.93,228.83,81.307,116.91,0.2166
61.594,129.66,218.4,78.581,161.06,0.24517
63.617,118.97,228.73,91.525,105.86,0.21195
62.504,112.67,220.21,92.521,115.13,0.21198
55.073,121.1,239.29,73.058,160.35,0.22528
61.421,117.38,234.05,78.269,139.48,0.21096
57.749,111.82,233.69,73.327,115.18,0.20499
59.633,121.42,239.18,73.999,153.68,0.21724
63.979,113.61,213.72,73.309,151.38,0.23677
54.582,108.7,206.48,67.239,127.8,0.23382
60.656,119.77,206.27,92.118,104.53,0.24492
60.223,113.66,217.71,76.307,128.83,0.19905
67.049,128.79,218.71,100.52,113.92,0.25201
58.623,109.06,210.85,72.701,130.54,0.21889
57.78,129.9,209.52,72.057,144.51,0.25011
51.353,129.59,219.25,73.163,128.83,0.27989
60.348,110.38,216.67,104.29,104.71,0.21035
57.371,112.68,200.27,68.515,190.96,0.25932
55.131,129.35,232.85,70.49,127.01,0.27059
55.126,129.78,224.48,73.432,148.27,0.24801
