55.002,117.09,203.01,70.81,151.45,-201.56
58.463,117.41,215.24,80.723,111.87,-14.504
65.399,122.77,200.93,74.603,118.8,-40.713
57.461,120.35,233.11,70.503,138.17,-103.2
67.743,127.55,229.63,82.772,137.49,-56.289
53.76,113.04,208.93,98.625,93.7,98.39
57.641,106.73,230.55,73.656,155.99,-176.22
55.533,120.64,217.81,66.96,188.9,-408.25
54.678,108.69,201.32,71.575,142.85,-151.94
57.05,112.91,231.42,69.619,228.59,-637.9
55.631,108.57,210.42,80.293,96.084,0.30306
61.553,116.16,221.48,69.718,175.6,-276.61
62.015,118.59,216.28,101.82,110.85,110.7
61.206,129.93,210.4,78.891,146.27,-138.21
62.108,125,232.17,92.781,107.22,16.457
62.709,117.91,234,77.789,138.81,-64.174
60.505,132.82,214.2,79.116,134.51,-59.721
60.888,119.88,231.28,78.789,138.48,-118.24
55.172,132.9,234.8,79.4,113.17,-13.403
62.204,121.33,219.2,85.735,123.31,-8.9382
56.335,119.24,235.34,94.151,109.23,71.601
54.336,111.99,199.79,82.793,97.225,2.3861
61.373,109.98,209.4,75.87,113.47,-19.176
55.378,124.49,204.19,69.108,174.55,-359.55
58.992,121.36,237.51,79.352,115.17,-19.341
55.631,123.23,230.41,71.995,163.08,-226.48
58.207,125.81,234.46,70.249,140.51,-127.94
59.01,126.26,210.01,102.92,96.956,91.443
57.648,118.07,229.2,83.349,119.33,-14.134
62.274,122.17,206.58,75.675,172.55,-294.02
54.855,118.85,212.91,72.403,118.99,-41.253
64.105,122.9,239.58,74.378,160.99,-153.81
62.287,109.76,223.04,76.42,123.41,-46.734
62.481,114.47,241.12,73.953,141.32,-91.159
61.93,110.62,239.2,75.155,124.34,-36.867
58.068,121.71,228.89,68.022,141,-124.73
60.092,115.49,214.37,78.536,122.78,-48.191
58.289,126.46,210.57,79.596,117.09,-41.629
62.215,132.36,202.85,77.251,139.34,-125.95
58.615,123.91,204.33,112.15,96.166,130.72
55.446,128.05,200.59,92.488,96.256,37.986
60.54,110.38,199.73,91.925,96.726,46.659
59.287,117.14,204.34,94.679,100.1,41.89
61.776,120.65,216.69,75.544,129.14,-60.142
58.229,113.57,222.51,86.573,100.45,18.653
54.304,112.9,215.74,90.713,102.58,23.961
63.364,112.44,193.9,77.192,132.58,-117.35
54.512,109.88,236.52,95.504,97.565,83.544
65.083,128.32,214.93,78.441,204.58,-509.65
57.178,129.28,200.75,63.978,171.76,-345.45
60.837,118.02,213.27,89.603,103.83,25.838
59.292,129.86,240.51,75.94,189.58,-331.53
64.414,123.88,227.26,90.429,107.53,9.3863
62.808,129.58,229.05,84.257,123.61,-32.806
62.786,125.6,229.31,79.57,188.23,-363.62
61.688,125.6,230.03,77.14,149.1,-150.43
59.764,119.72,211.59,80.386,117.58,-21.239
60.526,130.37,221.3,87.493,112.57,-22.739
60.26,121.28,208.91,74.227,119,-75.97
55.8,108.07,242.57,72.088,126.88,-69.257
55.536,108.41,243.8,67.967,193.88,-373.36
58.383,119.16,202.69,80.523,101.11,-9.5593
60.364,130.91,230.71,74.689,171.38,-273.6
61.499,122.13,203.23,83.068,110.89,-17.079
65.656,111.36,220.24,89.053,102.81,18.181
61.855,118.67,203.69,113.46,94.906,137.42
60.508,122.22,208.98,71.229,168.31,-281.82
58.999,126.72,235.02,76.526,160.43,-203.41
56.637,130.27,243.9,77.662,126.08,-79.505
56.317,116.68,221.55,89.595,105.67,25.996
59.899,132.44,202.84,109.85,94.313,107.22
56.595,118.18,211.62,70.274,138.26,-100.71
58.895,114.08,223.47,74.048,131.31,-100.47
57.322,109.78,197.79,90.803,105.08,38.191
63.167,115.71,232.6,93.619,115.3,67.489
62.201,114.17,202.3,73.215,136.54,-125.81
61.484,111.81,218.94,71.175,160.76,-226.71
62.572,113.1,232.58,109.27,110.45,119.17
61.402,122.91,240.17,79.343,144.6,-111.21
54.442,109.58,205.1,65.945,204.55,-591.1
52.891,112.48,207.47,63.798,189.1,-439.12
55.946,110.14,237.5,92.991,96.596,50.532
