55.002,96.745,113.73,206.09,0.84612,-201.56
58.463,122.13,118.67,215.6,0.2958,-14.504
65.399,119.89,115.47,200.67,0.52291,-40.713
57.461,116.37,119.05,234.32,0.68304,-103.2
67.743,127.45,125.52,235.44,0.54647,-56.289
53.76,114.81,112.61,212.68,0.064938,98.39
57.641,106.73,110.08,229,0.78682,-176.22
55.533,89.675,117.79,218.98,0.93064,-408.25
54.678,99.437,110.39,204.53,0.7977,-151.94
57.05,76.682,111.34,231.9,0.99977,-637.9
55.631,112.28,115.02,207.8,0.21017,0.30306
61.553,97.515,114.86,218.77,0.91317,-276.61
62.015,129.15,116.01,214.38,0.048324,110.7
61.206,108.51,131.87,206.95,0.80247,-138.21
62.108,129.6,125.44,230.77,0.17043,16.457
62.709,119.93,120.81,234.61,0.56809,-64.174
60.505,125.49,132.27,210.52,0.5752,-59.721
60.888,118.35,122.51,231.02,0.67404,-118.24
55.172,126.92,129.61,235.2,0.33988,-13.403
62.204,127.91,120.88,219.55,0.32596,-8.9382
56.335,123.57,116.17,235.13,0.076222,71.601
54.336,116.46,111.83,202,0.24029,2.3861
61.373,121.6,108.3,209.69,0.31973,-19.176
55.378,84.038,126.05,201.37,0.94271,-359.55
58.992,128.75,121.38,231.13,0.33128,-19.341
55.631,106.2,122.97,231.65,0.829,-226.48
58.207,119.94,125.5,229.98,0.67323,-127.94
59.01,117.48,131.5,203.65,0.083766,91.443
57.648,128.34,117.57,231.55,0.30028,-14.134
62.274,99.393,116.75,208.92,0.91375,-294.02
54.855,119.97,119.08,210.92,0.44945,-41.253
64.105,119.32,122.81,231.51,0.76514,-153.81
62.287,123.78,109.82,222.39,0.48069,-46.734
62.481,134.09,110.36,239.74,0.57429,-91.159
61.93,127.74,110.62,235.11,0.41935,-36.867
58.068,109.61,128.16,223.5,0.72633,-124.73
60.092,122.02,116.95,211.5,0.48668,-48.191
58.289,122.64,123.45,212.16,0.45784,-41.629
62.215,110.84,130.04,201.64,0.77119,-125.95
58.615,116.16,129.37,200.81,0.042782,130.72
55.446,113.71,128.21,198.36,0.14364,37.986
